,Item_Number_Labels,Store_Labels
1880,constant,med
1881,constant,med
1882,constant,med
1883,occasional,med
1884,occasional,med
1885,constant,med
1886,constant,med
1887,constant,med
1888,constant,med
1889,constant,med
1890,constant,med
1891,constant,med
1892,constant,med
1893,constant,med
1894,constant,med
1895,constant,med
1896,constant,med
1897,constant,med
1898,constant,med
1899,constant,med
1900,constant,med
1901,constant,med
1902,constant,med
1903,constant,med
1904,constant,med
1905,constant,med
1906,constant,med
1907,often,med
1908,often,med
1909,often,med
1910,often,med
1911,often,med
1912,often,med
1913,often,med
1914,often,med
1915,often,med
1916,often,med
1917,often,med
1918,occasional,med
1919,occasional,med
1920,occasional,med
1921,occasional,med
1922,occasional,med
1923,occasional,med
1924,occasional,med
1925,occasional,med
1926,constant,med
1927,constant,med
1928,constant,med
1929,constant,med
1930,constant,med
1931,constant,med
1932,constant,med
1933,constant,med
1934,constant,med
1935,constant,med
1936,constant,med
1937,constant,med
1938,constant,med
1939,constant,med
1940,constant,med
1941,constant,med
1942,constant,med
1943,constant,med
1944,constant,med
1945,constant,med
1946,often,med
1947,often,med
1948,often,med
1949,constant,med
1950,constant,med
1951,often,med
1952,often,med
1953,often,med
1954,often,med
1955,often,med
1956,often,med
1957,often,med
1958,often,med
1959,often,med
1960,often,med
1961,often,med
1962,constant,med
1963,constant,med
1964,constant,med
1965,constant,med
1966,constant,med
1967,constant,med
1968,constant,med
1969,constant,med
1970,constant,med
1971,constant,med
1972,constant,med
1973,constant,med
1974,constant,med
1975,constant,med
1976,constant,med
1977,constant,med
1978,constant,med
1979,constant,med
1980,constant,med
1981,constant,med
1982,constant,med
1983,constant,med
1984,constant,med
1985,constant,med
1986,constant,med
1987,constant,med
1988,constant,med
1989,constant,med
1990,constant,med
1991,constant,med
1992,constant,med
1993,constant,med
1994,constant,med
1995,rare,med
1996,rare,med
1997,rare,med
1998,constant,med
1999,often,med
2000,often,med
2001,often,med
2002,constant,med
2003,constant,med
2004,constant,med
2005,constant,med
2006,constant,med
2007,constant,med
2008,constant,med
2009,constant,med
2010,constant,med
2011,constant,med
2012,constant,med
2013,constant,med
2014,constant,med
2015,occasional,med
2016,occasional,med
2017,occasional,med
2018,occasional,med
2019,occasional,med
2020,occasional,med
2021,occasional,med
2022,constant,med
2023,constant,med
2024,constant,med
2025,constant,med
2026,constant,med
2027,constant,med
2028,constant,med
2029,often,med
2030,often,med
2031,constant,med
2032,constant,med
2033,constant,med
2034,constant,med
2035,often,med
2036,often,med
2037,often,med
2038,often,med
2039,often,med
2040,often,med
2041,often,med
2042,often,med
2043,often,med
2044,often,med
2045,constant,med
2046,constant,med
2047,constant,med
2048,constant,med
2049,constant,med
2050,constant,med
2051,constant,med
2052,constant,med
2053,constant,med
2054,constant,med
2055,constant,med
2056,constant,med
2057,constant,med
2058,constant,med
2059,constant,med
2060,constant,med
2061,constant,med
2062,constant,med
2063,constant,med
2064,constant,med
2065,constant,med
2066,constant,med
2067,constant,med
2068,constant,med
2069,constant,med
2070,constant,med
2071,constant,med
2072,constant,med
2073,constant,med
2074,constant,med
2075,constant,med
2076,often,med
2077,often,med
2078,often,med
2079,often,med
2080,often,med
2081,often,med
2082,often,med
2083,constant,med
2084,constant,med
2085,constant,med
2086,constant,med
2087,constant,med
2088,constant,med
2089,constant,med
2090,constant,med
2091,constant,med
2092,constant,med
2093,constant,med
2094,constant,med
2095,constant,med
2096,constant,med
2097,constant,med
2098,constant,med
2099,constant,med
2100,constant,med
2101,constant,med
2102,constant,med
2103,constant,med
2104,constant,med
2105,constant,med
2106,constant,med
2107,constant,med
2108,constant,med
2109,constant,med
2110,constant,med
2111,constant,med
2112,constant,med
2113,constant,med
2114,constant,med
2115,constant,med
2116,constant,med
2117,constant,med
2118,constant,med
2119,constant,med
2120,constant,med
2121,constant,med
2122,constant,med
2123,constant,med
2124,constant,med
2125,constant,med
2126,constant,med
2127,constant,med
2128,constant,med
2129,constant,med
2130,constant,med
2131,constant,med
2132,constant,med
2133,occasional,med
2134,occasional,med
2135,occasional,med
2136,constant,med
2137,constant,med
2138,constant,med
2139,constant,med
2140,constant,med
2141,constant,med
2142,constant,med
2143,constant,med
2144,constant,med
2145,constant,med
2146,constant,med
2147,occasional,med
2148,occasional,med
2149,occasional,med
2150,occasional,med
2151,occasional,med
2152,occasional,med
2153,occasional,med
2154,occasional,med
2155,often,med
2156,often,med
2157,often,med
2158,often,med
2159,often,med
2160,often,med
2161,often,med
2162,constant,med
2163,constant,med
2164,constant,med
2165,constant,med
2166,constant,med
2167,constant,med
2168,constant,med
2169,constant,med
2170,constant,med
2171,constant,med
2172,constant,med
2173,constant,med
2174,constant,med
2175,constant,med
2176,constant,med
2177,constant,med
2178,constant,med
2179,constant,med
2180,constant,med
2181,constant,med
2182,constant,med
2183,constant,med
2184,constant,med
2185,constant,med
2186,constant,med
2187,constant,med
2188,constant,med
2189,constant,med
2190,constant,med
2191,constant,med
2192,constant,med
2193,constant,med
2194,constant,med
2195,constant,med
2196,constant,med
2197,constant,med
2198,constant,med
2199,constant,med
2200,occasional,med
2201,occasional,med
2202,constant,med
2203,constant,med
2204,constant,med
2205,constant,med
2206,constant,med
2207,constant,med
2208,constant,med
2209,constant,med
2210,constant,med
2211,constant,med
2212,constant,med
2213,constant,med
2214,constant,med
2215,constant,med
2216,constant,med
2217,constant,med
2218,constant,med
2219,constant,med
2220,constant,med
2221,constant,med
2222,constant,med
2223,constant,med
2224,constant,med
2225,constant,med
2226,constant,med
2227,constant,med
2228,constant,med
2229,constant,med
2230,constant,med
2231,constant,med
2232,constant,med
2233,constant,med
2234,constant,med
2235,constant,med
2236,constant,med
2237,rare,med
2238,rare,med
2239,constant,med
2240,constant,med
2241,often,med
2242,often,med
2243,often,med
2244,often,med
2245,often,med
2246,often,med
2247,often,med
2248,often,med
2249,often,med
2250,often,med
2251,often,med
2252,constant,med
2253,constant,med
2254,constant,med
2255,constant,med
2256,constant,med
2257,constant,med
2258,constant,med
2259,constant,med
2260,constant,med
2261,constant,med
2262,constant,med
2263,constant,med
2264,constant,med
2265,constant,med
2266,constant,med
2267,constant,med
2268,constant,med
2269,constant,med
2270,constant,med
2271,constant,med
2272,constant,med
2273,constant,med
2274,constant,med
2275,constant,med
2276,constant,med
2277,constant,med
2278,constant,med
2279,constant,med
2280,constant,med
2281,often,med
2282,often,med
2283,often,med
2284,often,med
2285,constant,med
2286,constant,med
2287,constant,med
2288,constant,med
2289,constant,med
2290,constant,med
2291,constant,med
2292,constant,med
2293,constant,med
2294,constant,med
2295,constant,med
2296,constant,med
2297,constant,med
2298,constant,med
2299,constant,med
2300,constant,med
2301,constant,med
2302,constant,med
2303,constant,med
2304,occasional,med
2305,constant,med
2306,constant,med
2307,constant,med
2308,constant,med
2309,constant,med
2310,constant,med
2311,constant,med
2312,constant,med
2313,constant,med
2314,constant,med
2315,constant,med
2316,constant,med
2317,constant,med
2318,constant,med
2319,constant,med
2320,constant,med
2321,constant,med
2322,constant,med
2323,constant,med
2324,constant,med
2325,constant,med
2326,constant,med
2327,constant,med
2328,constant,med
2329,constant,med
2330,constant,med
2331,constant,med
2332,constant,med
2333,constant,med
2334,constant,med
2335,constant,med
2336,constant,med
2337,constant,med
2338,constant,med
2339,constant,med
2340,constant,med
2341,constant,med
2342,constant,med
2343,constant,med
2344,constant,med
2345,constant,med
2346,constant,med
2347,constant,med
2348,constant,med
2349,constant,med
2350,constant,med
2351,constant,med
2352,constant,med
2353,constant,med
2354,constant,med
2355,constant,med
2356,constant,med
2357,constant,med
2358,constant,med
2359,constant,med
2360,constant,med
2361,constant,med
2362,constant,med
2363,constant,med
2364,constant,med
2365,constant,med
2366,constant,med
2367,constant,med
2368,constant,med
2369,occasional,med
2370,rare,med
2371,rare,med
2372,rare,med
2373,rare,med
2374,constant,med
2375,constant,med
2376,constant,med
2377,constant,med
2378,constant,med
2379,constant,med
2380,constant,med
2381,constant,med
2382,constant,med
2383,constant,med
2384,constant,med
2385,constant,med
2386,constant,med
2387,constant,med
2388,constant,med
2389,constant,med
2390,constant,med
2391,constant,med
2392,constant,med
2393,constant,med
2394,constant,med
2395,constant,med
2396,constant,med
2397,constant,med
2398,constant,med
2399,constant,med
2400,constant,med
2401,constant,med
2402,constant,med
2403,constant,med
2404,constant,med
2405,constant,med
2406,constant,med
2407,constant,med
2408,constant,med
2409,constant,med
2410,constant,med
2411,constant,med
2412,constant,med
2413,constant,med
2414,constant,med
2415,constant,med
2416,constant,med
2417,constant,med
2418,constant,med
2419,constant,med
2420,constant,med
2421,constant,med
2422,constant,med
2423,constant,med
2424,constant,med
2425,constant,med
2426,rare,med
2427,occasional,med
2428,occasional,med
2429,occasional,med
2430,occasional,med
2431,occasional,med
2432,occasional,med
2433,occasional,med
2434,occasional,med
2435,occasional,med
2436,occasional,med
2437,occasional,med
2438,occasional,med
2439,occasional,med
2440,occasional,med
2441,constant,med
2442,constant,med
2443,constant,med
2444,constant,med
2445,constant,med
2446,constant,med
2447,constant,med
2448,constant,med
2449,constant,med
2450,constant,med
2451,constant,med
2452,constant,med
2453,constant,med
2454,constant,med
2455,constant,med
2456,constant,med
2457,constant,med
2458,constant,med
2459,constant,med
2460,constant,med
2461,constant,med
2462,constant,med
2463,constant,med
2464,constant,med
2465,constant,med
2466,constant,med
2467,constant,med
2468,constant,med
2469,constant,med
2470,constant,med
2471,constant,med
2472,constant,med
2473,constant,med
2474,constant,med
2475,constant,med
2476,constant,med
2477,constant,med
2478,constant,med
2479,constant,med
2480,constant,med
2481,constant,med
2482,constant,med
2483,constant,med
2484,constant,med
2485,constant,med
2486,constant,med
2487,constant,med
2488,constant,med
2489,constant,med
2490,constant,med
2491,constant,med
2492,constant,med
2493,constant,med
2494,constant,med
2495,constant,med
2496,constant,med
2497,constant,med
2498,constant,med
2499,constant,med
2500,constant,med
2501,constant,med
2502,constant,med
2503,constant,med
2504,constant,med
2505,constant,med
2506,constant,med
2507,constant,med
2508,constant,med
2509,constant,med
2510,constant,med
2511,constant,med
2512,constant,med
2513,constant,med
2514,constant,med
2515,occasional,med
2516,occasional,med
2517,occasional,med
2518,occasional,med
2519,constant,med
2520,constant,med
2521,constant,med
2522,constant,med
2523,constant,med
2524,constant,med
2525,constant,med
2526,constant,med
2527,constant,med
2528,constant,med
2529,constant,med
2530,constant,med
2531,constant,med
2532,constant,med
2533,constant,med
2534,constant,med
2535,constant,med
2536,constant,med
2537,constant,med
2538,constant,med
2539,constant,med
2540,constant,med
2541,constant,med
2542,constant,med
2543,constant,med
2544,constant,med
2545,constant,med
2546,constant,med
2547,constant,med
2548,constant,med
2549,constant,med
2550,constant,med
2551,constant,med
2552,constant,med
2553,constant,med
2554,constant,med
2555,constant,med
2556,constant,med
2557,constant,med
2558,occasional,med
2559,constant,med
2560,constant,med
2561,constant,med
2562,constant,med
2563,constant,med
2564,constant,med
2565,constant,med
2566,constant,med
2567,constant,med
2568,constant,med
2569,constant,med
2570,constant,med
2571,constant,med
2572,constant,med
2573,constant,med
2574,constant,med
2575,constant,med
2576,constant,med
2577,constant,med
2578,constant,med
2579,constant,med
2580,constant,med
2581,constant,med
2582,constant,med
2583,constant,med
2584,constant,med
2585,constant,med
2586,constant,med
2587,constant,med
2588,constant,med
2589,constant,med
2590,constant,med
2591,constant,med
2592,constant,med
2593,constant,med
2594,constant,med
